ROW_ID,V1T27_1921,PR,CD_NO,CSD_NO,PR_CD_CSD,CSD_TYPE,POP_TOT_1921,Founded,Founded_context,Incorporated,Incorporated_context,Railway_arrives,Railway_lines,First_post_office,Post_office_context,First_church,First_church_context,First_school,First_school_context,Residential_school,Medical,Medical_context,Justice_system,Justice_system_context,First_cemetery,Cemeteries_context,First_newspaper,Newspapers,Colonization_companies,Colonization_companies_context,Land_office_established,Digital_local_history_source
4432,SK187025,SK,187,25,Lashburn,VL,331,1903.0,"Related to Lloydminster, settlement began with the arrival of the Barr colonists.",1906.0,,1905.0,CNoR,1905,1905 - First postmaster appointed. First mention of post office is in 1906.,1908.0,1908 - All Saints Anglican Church; 1911 - Lashburn Methodist Church; 1911 - Unnamed Presbyterian church,1908.0,1908 - Lashburn Public School opened.,,1906.0,First doctor (A. B. MacKenzie) in 1906; 1909 - Lashburn Cottage Hospital opened (closed 1970). ,1907.0,1907 - RNWMP detachment in Lashburn established.,1908.0,1908 - Earliest dated burial in Lashburn Cemetery,1906.0,1906 - The Lashburn Times; 1907 - The Lashburn Record; 1908 - The Lashburn Comet,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F5JABXT?&WS=SearchResults&Flat=FP
4066,SK179038,SK,179,38,Togo,VL,298,1903.0,"Originally named Pelly Siding, was changed to Togo in 1906, named after Admiral Togo from the Russo-Japanese War.",1906.0,,1904.0,CNoR,1905,1905 - First postmaster appointed.,1909.0,"undated, but possibly first - Unnamed Methodist church; 1909 - Unnamed Presbyterian church; 1911 - All Saints Anglican Church",1905.0,"1905 - First standalone school, the Primary School, built in Togo.",,1904.0,1904 - First doctor (A. J. Leach) in Togo.,,,1904.0,1904 - Earliest burial in Togo and District Cemetery.,,,,,,
3904,SK176045,SK,176,45,Earl Grey,VL,269,1903.0,,1906.0,,1905.0,CPR,1905,1905 - First postmaster appointed.,1908.0,1908 - Unnamed Presbyterian church; 1908 - Unnamed Methodist church; 1910 - Christ Lutheran Church; ,1905.0,1905 - First schoolhouse built.,,1905.0,1905 - First doctor for the RM of Longlaketon (Dr. Wilson).,1909.0,1909 - First village constable (Joseph Cole) appointed.,1905.0,1905 - Earliest burial in Earl Grey Municipal Cemetery.,1906.0,1906 - The Earl Grey Gazette and Last Mountain Recorder; 1914 - The Earl Grey Coronet (earliest date I could find).,1905.0,1905 - Pearson Land Company.,,
4190,SK182023,SK,182,23,Delisle,T,273,1903.0,,1908.0,,1908.0,CNoR,1905,1905 - First postmaster appointed.,1906.0,1906 - St. Ann's Catholic Church; 1912 - Delisle Union Church; 1912 - Christ Church Anglican,1910.0,1910 - First date for school building in Delisle.,,1912.0,Undated - earliest mentioned doctor in Delisle (A. K. Cameron). 1912 - Earliest date for Nurse Rose Redding in Delisle.,,,1904.0,1904 - Earliest burial in Avondale Woodlawn Cemetery; 1907 - Earliest burial in Fron Lutheran Cemetery; 1908 - Earliest burial in Old Delisle Cemetery; ,1908.0,1908 - The Delisle Advocate.,,,,
4360,SK185050,SK,185,50,Wakaw,VL,387,1903.0,,1911.0,,1912.0,GTPR,1905,1905 - First postmaster appointed.,1917.0,"1917 - Wakaw Baptist Church; undated but prior to 1920 - St. Mary's Roman Catholic Church (""for the Hungarians"") and St. Stephen's RC Church (""for the Germans and other nationalities""), later combined into St. Elizabeth's Parish; 1918 - Wakaw United Church; 1924 - St. Theresa RC Church",1915.0,1915 - First schoolhouse built.,,1906.0,1906 - Creation of Geneva Mission Hospital on Lake Wakaw.,1915.0,1915 - RNWMP Division F active in Wakaw.,1911.0,1911 - Earliest burial in Wakaw Cemetery.,1912.0,1912 - The Wakaw Recorder,,1902 - The German American Land Company was active in the area.,,
4104,SK180034,SK,180,34,Margo,VL,97,1903.0,,1911.0,,1905.0,CNoR,1905,1905 - First postmaster appointed.,1911.0,1911 - Moe Lutheran Church; 1912 - St. Paul's Anglican Church; 1914 - Knox Presbyterian Church,1909.0,1909 - First school built in Margo.,,1902.0,1902 - Early area doctor (Dr. Batchelor) in Margo.,,,1908.0,1908 - Earliest burial in Margo Village Cemetery.,,,,,,
4133,SK181022,SK,181,22,Govan,T,495,1903.0,Settlement and land prospecting of the area began.,1909.0,,1907.0,CPR,1906,1906 - First postmaster appointed.,1908.0,1908 - Unnamed Methodist Church; 1910 - Our Lady of Lourdes Catholic Church; 1911 - Govan Anglican Church; 1911 - Unnamed Presbyterian Church; ,1908.0,1908 - First one room schoolhouse opened.,,1907.0,1907 - Govan's first resident doctor arrived. No hospital was ever established.,1910.0,1910 - First mention of a town constable I could find.,1909.0,1909 - Establishing date and earliest burial in Govan Cemetery,1907.0,1907 - The Prairie News,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OFM4IHN
4053,SK179025,SK,179,25,Insinger,VL,76,1903.0,,1913.0,,1902.0,M&NWR,1907,1907 - First postmaster appointed.,1905.0,1905 - St. Mary's Ukrainian Greek Orthodox Church,1921.0,1921 - First school opened in Insinger.,,,,,,1899.0,1899 - Earliest burial in St.  Mary Ukrainian Orthodox Cemetery; 1903 - Earliest burial in Sts. Peter and Paul Ukrainian Orthodox Cemetery;,,,,,,
4099,SK180029,SK,180,29,Kelliher,VL,320,1903.0,,1909.0,,1908.0,GTPR,1908,1908 - First postmaster appointed.,1909.0,1909 - Kelliher Anglican Church; 1910 - Bethel Lutheran Church; 1921 - Unnamed Presbyterian church,1909.0,1909 - First schoolhouse in Kelliher opened.,,1909.0,1909 - First doctor (Dr. Middleton),1910.0,1910 - First town constable (A. Belcher) appointed.,1905.0,1905 - Earliest burial in Kelliher Lutheran Cemetery; 1908 - Earliest burial in Kelliher Cemetery,1910.0,1910 - The Kelliher Star,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F0GW5JT
4095,SK180025,SK,180,25,Ituna,VL,335,1903.0,"Settlement in the area began in the 1880s, but homesteading became prevalent in 1903.",1910.0,,1907.0,GTPR,1909,1909 - First postmaster appointed.,1910.0,1910 - St. George Anglican Church; 1919 - Sacred Heart Ukranian Catholic Church; 1923 - Holy Trinity Ukranian Orthodox Church,1909.0,1909 - First school built for Fruit Vale #2240.,,1908.0,"First doctor (Dr. Turrell), possibly in 1908 - date is unclear. Ituna Union Hospital was built in the 1940s.",,Town constables are mentioned but given no dates - RCMP presence isn't discussed until the '60s.,1918.0,1918 - Earliest marked burial in Ituna and District Cemetery; 1922 - Earliest marked burial for Sacred Heart Cemetery; ,1910.0,1910-1911 - The Ituna Anvil; 1921-1922 - The Ituna Times,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1SJLDXYV
4021,SK178042,SK,178,42,Prelate,VL,446,1903.0,1903 - the founding of the Montgomery Ferry marks the beginning of settlement of Prelate.,1914.0,,1913.0,"CPR (CPR was there by 1915 at the latest, but may have arrived earlier)",1913,1913 - First post office opened.,1919.0,1919 - St. Angela's Ursuline convent opens. Undated churches - Prelate Ukranian Orthodox Church; the Anglican Church; the Union Church (Presbyterian and Methodist) ,1914.0,1914 - First schoolhouse opens.,,1911.0,1911 - First doctor (W. M. Anderson) arrived in Prelate. The Prelate Hospital opened in 1930.,1907.0,"1907 - A RNWMP detchament, Montgomery's Landing Detachment, was established in the area.",1918.0,1918 - Earliest burial in Prelate Cemetery,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1F0GG99V
3706,SK172040,SK,172,40,Lang,VL,341,1904.0,Settlers arrived en masse in 1904.,1906.0,,1893.0,"CPR, possibly 1893? Dates are unclear.",1904,1904 - First postmaster appointed.,1906.0,1906 - Lang Presbyterian Church; 1907 - St. John Lutheran Church; 1907 - Lang Methodist Church; 1928 - St. Theresa's Mission (Roman Catholic),1905.0,1905 - First schoolhouse opened.,,1906.0,1906 - Earliest doctor mentioned (N. Aikins) in Lang.,,"No info besides an undated ""the village had a policeman"".",1906.0,1906 - Earliest burial in Lang Cemetery,,,1906.0,1906 - The Lang Land Company,,
4141,SK181030,SK,181,30,Bladworth,VL,198,1904.0,,1906.0,,1889.0,QLSRSC,1904,1904 - First postmaster appointed.,1910.0,1910 - Bladworth United Church,1907.0,1907 - First schoolhouse in Bladworth.,,1907.0,1907 - Earliest mention of first resident doctor (J. Fyfe) in Bladworth.,,After 1913 - Earliest mention of a town constable (Thomas Ashby).,1904.0,1904 - Earliest burial in Bladworth Cemetery.,1907.0,1907 - Earliest date given for The Bladworth Progress,1903.0,1903 - Saskatchewan Valley Land Company,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OA0UC7J
4061,SK179033,SK,179,33,Springside,VL,170,1904.0,,1909.0,,1902.0,CPR,1904,1904 - First postmaster appointed. (And served as such until 1950!),1910.0,1910 - Springside Methodist Church; 1920 - St. John's Anglican Church,1905.0,1905 - First school built in Springside.,,,Undated - early doctor in Springside (Dr. Pemberton).,1911.0,1911 - First village constable (Wilfred Harrison) in Springside.,1903.0,1903 - Earliest burial in Springside Cemetery.,,,,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1OWRRRRR
3708,SK172042,SK,172,42,McTaggart,VL,80,1904.0,,1909.0,,1893.0,"CPR - Earliest date given is 1906, but may have come through in 1899.",1904,1904 - First postmaster appointed.,1905.0,1905 - McTaggart Baptist Church; 1905 - McTaggart Presbyterian Church; 1905 - McTaggart Methodist Church; 1912 - St. Andrew's Anglican Church; 1920 - St. Joan of Arc Roman Catholic Church,1905.0,1905 - First school opened in McTaggart.,,1909.0,1909 - First village Health Officer (Dr. Bigham) in McTaggart.,1909.0,1909 - First village constable (Jeremiah (Jerry) Doodie) in McTaggart.,1899.0,1899 - Earliest burial in McTaggart Cemetery.,,,,,,
4191,SK182024,SK,182,24,Langham,T,430,1904.0,"Settlement in the area began with the arrival of Doukhobors in 1899, but 1904 is seen as the establishing date due to the arrival of the railway.",1905.0,Different sources have different dates of incoproration - 1905 or 1906.,1905.0,CNoR,1905,1905 - First postmaster appointed.,1905.0,"1905 - Unnamed Presbyterian Church; 1907 - Bethesda Mennonite Church; 1907 - St. Paul's Anglican Church; 1910 - St. Mark's Catholic Church; 1910 (possibly? date unclear) - Zoar Mennonite Church; 1912 - Langham Seventh Day Adventist Church; 1914 - First Saskatchewan Lutheran Church (name, not fact); 1917 - Emannuel Hutterite Church; Undated (perhaps 1918? 1919?) - Neuhoffnung Mennonite Brethern Church;",1906.0,1906 - First schoolhouse built.,,1906.0,"1906 - ""One doctor leaves town"" this year is the only record related to a first doctor.",1907.0,1907 - First town constable (Thomas Jamison) appointed.,1905.0,1905 - First registered grave at Langham Cemetery,1910.0,1910 - Langham Weekly News,,,,
4390,SK186026,SK,186,26,North Battleford,C,4108,1904.0,1904 - Founded by CNoR,1906.0,,1905.0,"CNoR (first), GTPR",1905,1905 - FIrst postmaster appointed.,,Unable to find info on early North Battleford churches.,1908.0,1908 - First school building opened in North Battleford.,,1905.0,1905 - First doctors in North Battleford (W. R. Sparling and W. H. Brown).,,Undated - early Chief Constable (John R. Morrison) in North Battleford.,1903.0,1903 - Earliest burial in North Battleford Municipal Cemetery,,,,,,
3656,SK171037,SK,171,37,Kisbey,VL,261,1904.0,"First settlement began in 1881, but the townsite was established with the coming of the railway.",1907.0,,1904.0,CPR,1905,1905 - First postmaster appointed.,1914.0,1914 - St. Michael and All Angels Anglican Church; 1923 - Kisbey Union Church.,1905.0,1905 - First schoolhouse built in Kisbey.,,1901.0,1901 - First dated doctor was for the district (Dr. Watkin); 1907 - First resident doctor (Dr. McLeod).,1908.0,"1908 - Only dated mention of law enforcement in Kisbey (""a silent policeman was placed at the corner of James Street and Railway Avenue to direct and control traffic"").",1898.0,1898 - Earliest burial in Percy Kisbey Cemetery.,1922.0,"1922 - Earliest date for The Kisbey Standard, but was definitely established earlier.",,,,
4341,SK185031,SK,185,31,Aberdeen,VL,196,1904.0,"Prior to 1904, place was named Dueck, but changed to Aberdeen.",1907.0,,1905.0,CNoR,1905,1905 - First postmaster appointed.,1910.0,1910 - Aberdeen Mennonite Church; 1910 - Aberdeen Presbyterian Church,1909.0,1909 - First schoolhouse in Aberdeen.,,1908.0,Undated - first resident doctor (A. E. Ross) in Aberdeen; 1908 - Earliest dated doctor in Aberdeen (J. M. Holmes).,1912.0,1912 - Earliest mention of a village policeman (unnamed).,1905.0,1905 - Earliest burial in Aberdeen Cemetery,1908.0,"1908 - Earliest mention of Aberdeen News, but unclear if this was a newspaper or an informal local bulletin.",,,,https://digitalcollections.ucalgary.ca/asset-management/2R3BF1O141EC2
3845,SK175042,SK,175,42,Killaly,VL,146,1904.0,"Settlement in the area began in 1890, but townsite was founded with the coming of the railway.",1909.0,,1904.0,CPR,1905,1905 - First postmaster appointed.,1911.0,1911 - Unnamed Catholic church; 1926 - Killaly Lutheran Church,1912.0,"1912 - Earliest date given for school in Killaly, as earlier records have been destroyed.",,,,,,1909.0,1909 - Earliest burial in St. Elizabeth Roman Catholic Cemetery,,,,,,
4088,SK180018,SK,180,18,Wadena,T,544,1904.0,1904 - When settlers started putitng up buildings on what would become the townsite.,1910.0,,1905.0,CNoR,1905,1905 - First postmaster appointed.,1908.0,1908 - Wadena United Church (Presbyterian + Methodist); 1910 - St. Mary's Roman Catholic Church; 1914 - St. John's Anglican Church; 1911 - Wadena Baptist Church; ,1906.0,1906 - First schoolhouse opened to enrollment.,,1920.0,1920 - Wadena Union Hospital was built.,1906.0,1906 - RNWMP detachment stationed at Wadena.,1905.0,1905 - Earliest burial in Wadena cemetery.,1908.0,1908 - The Wadena Herald (later renamed The Wadena News) ,,Saskatchewan Valley Land Company (undated),,
4139,SK181028,SK,181,28,Watrous,T,1101,1904.0,"1904 - Settlement begins in Mandal, which is later moved to the GTPR line that becomes Watrous.",1908.0,,1907.0,"GTPR, CPR",1906,1906 - First post office opened in Mandal. 1908 - Post office is moved to Watrous proper.,1909.0,1909 - All Saints Anglican Church; 1909 - The Methodist Church; 1916 - St. Olaf's Norwegian Lutheran Church; (sometime between 1910-1923) St. Ann's Roman Catholic Church; 1924 - The Union (Presbyterian?) Church,1906.0,1906 - First public school built in Mandal; 1909 - First public school built in Watrous proper,,1914.0,1914 - First hospital (unnamed) established.,1909.0,1909 - RNWMP presence in Watrous (William Grennan),1889.0,1889 - First burial in Watrous Cemetery.,1908.0,1908-1941 - The Watrous Signal; 1911-1916 - The Watrous Post; 1933-present - The Watrous Manitou,1906.0,Saskatchewan Valley Land Company (date unsure - possibly 1906); William Pearson Land Company (earliest date I could find was 1910); E. P. Cole Land Company (undated),,https://www.watrousheritage.ca/wp-content/uploads/2021/04/WatrousWheelsOfTime-HistoryOfWatrous1955.pdf
4136,SK181025,SK,181,25,Nokomis,T,547,1904.0,1904 - Homesteading began in the area.,1908.0,,1907.0,"CPR (first), GTPR",1906,1906 - First postmaster appointed; 1907 - First post office built in Nokomis townsite.,1908.0,"1908 - Anglican Church; 1911 - Baptist Church; 1920 - Roman Catholic Church; Constructed prior to 1918 - Christ Church, Presbyterian Church, Methodist Church",1909.0,1909 - First standalone school in Nokomis built.,,1908.0,"1908 - First hospital built (surprisingly, not a cottage hospital)",1910.0,"1910 - First chief of police appointed, and an RNWMP depot was listed in the area.",1907.0,1907 - Earliest burial in Nokomis Cemetery.,1908.0,1908 - The Nokomis Times,1910.0,1910 - The Carter Land Company,,https://static1.squarespace.com/static/60a5367f7d500f4249b1b003/t/622cb483028bab65849d3a7e/1647096964853/junction-town.pdf
4199,SK182032,SK,182,32,Harris,VL,258,1904.0,"1904 - The original Harris colony was established, but moved to meet the railway in 1908.",1909.0,,1908.0,CNoR,1906,1906 - First postmaster appointed.,1905.0,1905 - Unnamed Union church (unclear if Presbyterian or Methodist); 1909 - Our Lady of Good Council Catholic Church; 1912 - St. Thomas Anglican Church; ,,"Unclear, but seems like the first school in Harris was built between 1909-1913.",,,"Undated, but early doctors were Drs. Tessier, Deyell, Strickland, Ketchum, Gordon, Anhaussier, Meeking, Muller.",,"Undated, but early town constables were John Rowe, N. L. Danard, Chas. Vittitoe, and Wm. Peat.",1905.0,1905 - Earliest burial in Cherry Hill Cemetery.,,,,,,
4193,SK182026,SK,182,26,Zealandia,T,245,1904.0,,1909.0,,1908.0,"CNoR, CPR",1906,1906 - First postmaster appointed.,,No churches built by 1910.,1910.0,1910 - A Public School had been built by 1910.,,1910.0,"1910 - At this time, Zealandia has two doctors (unnamed).",1910.0,"1910 - By this time, RNWMP had a detachment in Zealandia.",1908.0,1908 - Earliest burial in Zealandia Cemetery.,1910.0,"1910 - It's possible Zealandia had a newspaper by this time, or perhaps just a newspaper store - ""One Newspaper, Stationary Store in Connection"". Unnamed.",,,,
